,Date_reported,Indicator,SmoothedCases,CutDays
466,2021-04-13,0.0407920260516907,0.03135191151238989,0
467,2021-04-14,0.0369276091197479,0.03107263943772865,0
468,2021-04-15,0.0336411295414662,0.030800248506354422,0
469,2021-04-16,0.032838917990862,0.030532264989819397,0
470,2021-04-17,0.0346848671503168,0.03026613920689598,0
471,2021-04-18,0.0200294109731498,0.029999402060360322,0
472,2021-04-19,0.0113172210149753,0.029729790247688195,0
473,2021-04-20,0.0468646812304579,0.029455336266515385,0
474,2021-04-21,0.0384457729144397,0.0291744223428476,0
475,2021-04-22,0.0350902858909447,0.028885800283799952,0
476,2021-04-23,0.032787162406952,0.028588581782407592,0
477,2021-04-24,0.0313638838494285,0.028282205682839134,0
478,2021-04-25,0.0162943830009819,0.027966389986978108,0
479,2021-04-26,0.0098163090815868,0.02764107683665418,0
480,2021-04-27,0.0368327238825796,0.02730637829867601,0
481,2021-04-28,0.0324334992502341,0.026962529555195687,0
482,2021-04-29,0.0297422088869168,0.02660985419295785,0
483,2021-04-30,0.0288709898910993,0.0262487439097353,0
484,2021-05-01,0.0300786201823314,0.025879652399437503,0
485,2021-05-02,0.0115156174199634,0.025503100759513796,0
486,2021-05-03,0.0098076831509351,0.02511968980151181,0
487,2021-05-04,0.0373589056523308,0.024730113405760135,0
488,2021-05-05,0.0314932728092033,0.024335166722560198,0
489,2021-05-06,0.0311827393057436,0.02393574364349875,0
490,2021-05-07,0.0303201462405778,0.02353281947187532,0
491,2021-05-08,0.0284138155665614,0.02312741690683165,0
492,2021-05-09,0.0147848451369418,0.022720556015581483,0
493,2021-05-10,0.0073751707071675,0.022313191437494717,0
494,2021-05-11,0.0290003788508742,0.021906142273266482,0
495,2021-05-12,0.0257915326484574,0.021500021643623544,0
496,2021-05-13,0.0242216132698556,0.021095173535993834,0
497,2021-05-14,0.0081342526045135,0.0206916242072873,0
498,2021-05-15,0.0220565046762895,0.02028905413271101,0
499,2021-05-16,0.0108169170371791,0.019886794472166125,0
500,2021-05-17,0.0063400590289686,0.019483849553924605,0
501,2021-05-18,0.030846328010329,0.01907894428808126,0
502,2021-05-19,0.0281550376470117,0.018670593055607337,0
503,2021-05-20,0.0268956517718696,0.018257184755803697,0
504,2021-05-21,0.0207798669398441,0.017837077527007975,0
505,2021-05-22,0.0209178818302706,0.01740869626106106,0
506,2021-05-23,0.0123695845544775,0.016970626375659104,0
507,2021-05-24,0.0066678443937316,0.0165216982580463,0
508,2021-05-25,0.0077547116558405,0.016061058151128273,0
509,2021-05-26,0.0240577205874741,0.015588222795058889,0
510,2021-05-27,0.0218581082713013,0.015103116651364086,0
511,2021-05-28,0.0191064363934224,0.014606091853064057,0
512,2021-05-29,0.0174502577083041,0.014097932035287341,0
513,2021-05-30,0.0096265386072503,0.013579841866262496,0
514,2021-05-31,0.0052014361829497,0.013053424438417827,0
515,2021-06-01,0.0174761355002591,0.012520648757526048,0
516,2021-06-02,0.0145088153560887,0.011983809470753072,0
517,2021-06-03,0.0129216441161836,0.01144548078958473,0
518,2021-06-04,0.0126456143353306,0.01090846636233719,0
519,2021-06-05,0.0116277545184349,0.01037574667828915,0
520,2021-06-06,0.0055809771316227,0.009850425457168441,0
521,2021-06-07,0.0034417463300115,0.009335676384332874,0
522,2021-06-08,0.0106702762161009,0.008834691467567789,0
523,2021-06-09,0.0089795938083759,0.008350632184337192,0
524,2021-06-10,0.0072544076780443,0.007886584431441097,0
525,2021-06-11,0.0065902110178667,0.007445518067354163,0
526,2021-06-12,0.0067195999776415,0.0070302515520637215,0
